x,y,z
1762125.0,6010275.0,9.0
1828689.0,5784850.0,1.0
1762125.0,5719762.0,9.0
1828689.0,5494337.0,1.0
1762125.0,5429250.0,9.0
1828689.0,5203825.0,1.0
3506787.0,5341937.0,1.0
2894013.0,1685925.0,1.0
1828800.0,2589213.0,1.0
3506787.0,5614987.0,1.0
3506787.0,5913437.0,1.0
6346825.0,615950.0,1.0
6346825.0,615950.0,1.0
6416675.0,1014412.0,25.0
119062.0,615950.0,1.0
182562.0,2024063.0,1.0
182562.0,3838575.0,1.0
1828800.0,4818062.0,1.0
1752600.0,4691062.0,5.0
2768600.0,4725987.0,1.0
269.0,1.0,1.0
180061.0,1033397.0,1.0
180061.0,1033397.0,1.0
2616200.0,5635625.0,1.0
2587625.0,4930775.0,1.0
2597150.0,4230687.0,1.0
2711450.0,2825750.0,1.0
3111500.0,2120900.0,1.0
2352139.0,1110117.0,1.0
174945.0,6439506.0,1.0
382529.0,3258927.0,9.0
382529.0,4689163.0,9.0
382529.0,1997147.0,1.0
382529.0,4138450.0,1.0
382529.0,5568684.0,1.0
382529.0,2709834.0,1.0
382529.0,3424142.0,1.0
382529.0,4852756.0,1.0
5321300.0,2825750.0,1.0
5073650.0,2120900.0,1.0
5969000.0,4930775.0,1.0
5264441.0,5635625.0,1.0
5387975.0,4230687.0,1.0
5045075.0,3530600.0,1.0
4985844.0,1302327.0,1.0
7640608.0,2042499.0,1.0
7640608.0,2769765.0,1.0
7640608.0,3497031.0,1.0
7640608.0,4224294.0,1.0
7640608.0,4951562.0,1.0
7640608.0,5680447.0,1.0
7272925.0,1302327.0,1.0
317740.0,1715310.0,9.0
174943.0,27536.0,1.0
174945.0,237215.0,17.0
9262973.0,0.0,1.0
174945.0,237215.0,1.0
174945.0,237215.0,1.0
174943.0,27536.0,1.0
1060911.0,816969.0,1.0
1169613.0,1824089.0,9.0
1169613.0,3052510.0,9.0
1169613.0,3461984.0,9.0
1169613.0,3871459.0,9.0
1169613.0,4280932.0,9.0
1169613.0,4690407.0,9.0
1169613.0,5099880.0,9.0
1169613.0,5509355.0,9.0
1169613.0,5918829.0,9.0
7250744.0,1426588.0,1.0
7059739.0,3115795.0,1.0
1168072.0,1347092.0,9.0
1168072.0,1123706.0,17.0
4581723.0,921658.0,17.0
4581721.0,1345105.0,9.0
5853989.0,921658.0,17.0
5853988.0,1345105.0,9.0
4889189.0,6023531.0,17.0
1130094.0,1392277.0,17.0
1168072.0,5965947.0,17.0
1168072.0,1427007.0,17.0
4985370.0,1427007.0,17.0
6113457.0,1433596.0,1.0
1168072.0,1871214.0,17.0
4985370.0,1928798.0,17.0
6113457.0,1884442.0,1.0
1168072.0,2280687.0,17.0
4985370.0,2338272.0,17.0
6113457.0,2293916.0,1.0
1168072.0,2690161.0,17.0
4985370.0,2747747.0,17.0
6113457.0,2703390.0,1.0
1168072.0,3099635.0,17.0
5071931.0,3157221.0,17.0
6113457.0,3112865.0,1.0
1168072.0,3509109.0,17.0
5071931.0,3566695.0,17.0
6113457.0,3522338.0,1.0
1168072.0,3918584.0,17.0
5071931.0,3976168.0,17.0
6113457.0,3931813.0,1.0
1168072.0,4328057.0,17.0
5071931.0,4385643.0,17.0
6113457.0,4341286.0,1.0
1168072.0,4737532.0,17.0
5071931.0,4795117.0,17.0
6113457.0,4750761.0,1.0
1168072.0,5147005.0,17.0
5071931.0,5204590.0,17.0
6113457.0,5160235.0,1.0
1168072.0,5556479.0,17.0
4985370.0,5614065.0,17.0
6113457.0,5569708.0,1.0
1169613.0,2643036.0,9.0
1169613.0,2233563.0,9.0
8611916.0,170345.0,13.0
7103202.0,66851.0,1.0
7103202.0,66851.0,1.0
7103202.0,279216.0,1.0
8545513.0,6435725.0,1.0
119062.0,230188.0,1.0
4489450.0,554037.0,1.0
4491037.0,557212.0,1.0
4564062.0,622300.0,1.0
100011.0,554037.0,1.0
100011.0,557212.0,1.0
174625.0,622300.0,1.0
4489450.0,3368675.0,1.0
4491037.0,3371850.0,1.0
4564062.0,3436937.0,1.0
100011.0,3368675.0,1.0
100011.0,3371850.0,1.0
174625.0,3436937.0,1.0
174625.0,874712.0,25.0
4564062.0,874712.0,25.0
4564062.0,3651250.0,25.0
2819400.0,3633075.0,1.0
2819400.0,3962400.0,9.0
2819400.0,4019550.0,1.0
7487702.0,376238.0,1.0
7487702.0,190501.0,1.0
7300377.0,163512.0,1.0
7374197.0,163512.0,5.0
7303552.0,347663.0,1.0
7303552.0,347663.0,1.0
4022725.0,584200.0,1.0
4127500.0,584200.0,5.0
4022725.0,3398837.0,1.0
4022725.0,3398837.0,1.0
1117600.0,3651250.0,1.0
1117600.0,3962400.0,9.0
1117600.0,4019550.0,1.0
2514600.0,3771900.0,1.0
2514600.0,3771900.0,5.0
174625.0,3962400.0,9.0
174625.0,4019550.0,1.0
174625.0,3616523.0,1.0
812800.0,3771900.0,1.0
812800.0,3771900.0,1.0
8470900.0,584200.0,1.0
8470900.0,584200.0,1.0
8470900.0,3398837.0,1.0
8470900.0,3398837.0,1.0
8261350.0,163512.0,13.0
119062.0,6450062.0,1.0
269.0,1.0,1.0
174945.0,680720.0,1.0
261584.0,1090007.0,17.0
5526473.0,402339.0,17.0
174945.0,237215.0,1.0
174943.0,27536.0,1.0
174945.0,680720.0,17.0
5895975.0,5362575.0,1.0
5856287.0,3114675.0,1.0
5856287.0,4613275.0,1.0
5856287.0,3689350.0,1.0
5048250.0,5362575.0,1.0
5008562.0,3314700.0,1.0
2465388.0,4613275.0,1.0
2465388.0,3684587.0,1.0
1558925.0,5362575.0,1.0
1617662.0,3238500.0,1.0
1617662.0,4646612.0,1.0
1617662.0,3784600.0,1.0
3352800.0,5362575.0,1.0
3313112.0,3209925.0,1.0
3313112.0,4646612.0,1.0
3313112.0,3770312.0,1.0
2511425.0,5362575.0,1.0
2465388.0,3105150.0,1.0
6586538.0,5362575.0,1.0
6654800.0,2095500.0,1.0
6704013.0,4346575.0,1.0
6704013.0,2913063.0,1.0
5008562.0,4665662.0,1.0
5008562.0,3841750.0,1.0
4200525.0,5362575.0,1.0
4160837.0,3314700.0,1.0
4160837.0,4665662.0,1.0
4160837.0,3841750.0,1.0
8240713.0,1125538.0,1.0
7264400.0,1125538.0,1.0
8480425.0,1123950.0,1.0
7504113.0,1123950.0,1.0
1456580.0,5801524.0,1.0
2304306.0,5801524.0,1.0
3152031.0,5801524.0,1.0
4847480.0,5801524.0,1.0
5695205.0,5801524.0,1.0
261584.0,5754904.0,1.0
3999755.0,5801524.0,1.0
6542930.0,5801524.0,1.0
7420820.0,1477632.0,1.0
7420820.0,1720563.0,9.0
7439193.0,2583116.0,1.0
7439193.0,4239388.0,1.0
8248209.0,2583116.0,1.0
8248209.0,4239388.0,1.0
7420820.0,1792858.0,1.0
7420820.0,2005011.0,9.0
8229837.0,1792858.0,1.0
8229837.0,2005011.0,9.0
8611668.0,158751.0,13.0
3931108.0,878510.0,1.0
6160075.0,1680845.0,13.0
3931108.0,761709.0,1.0
4011750.0,1313042.0,25.0
119062.0,230188.0,1.0
119062.0,6435725.0,1.0
3436772.0,637253.0,5.0
194241.0,760515.0,1.0
190646.0,878510.0,1.0
194241.0,878510.0,1.0
273863.0,965511.0,17.0
3931108.0,878510.0,1.0
4011750.0,965511.0,17.0
273863.0,1595428.0,25.0
269.0,1.0,1.0
438150.0,1089025.0,1.0
4752975.0,4038600.0,9.0
3886200.0,2114550.0,9.0
5610225.0,4714875.0,9.0
3019425.0,2200275.0,9.0
2152650.0,4581525.0,9.0
1295400.0,4800600.0,9.0
508000.0,2070100.0,24.0
6022975.0,4760912.0,1.0
5969000.0,5181600.0,1.0
5148262.0,5181600.0,1.0
5105400.0,4268787.0,1.0
4114800.0,5181600.0,1.0
4243387.0,2968625.0,1.0
3238500.0,5181600.0,1.0
3427412.0,2049463.0,1.0
2360613.0,5181600.0,1.0
2516188.0,3284537.0,1.0
1493837.0,5181600.0,1.0
1703388.0,4584700.0,1.0
677862.0,5181600.0,1.0
841375.0,4803775.0,1.0
438150.0,1089025.0,1.0
560387.0,1139256.0,17.0
560387.0,1512887.0,17.0
174945.0,6600825.0,1.0
5819775.0,5667375.0,1.0
7235443.0,594381.0,1.0
7882966.0,649053.0,17.0
574675.0,5667375.0,1.0
1447800.0,5667375.0,1.0
2322513.0,5667375.0,1.0
3197225.0,5667375.0,1.0
4071937.0,5667375.0,1.0
4945062.0,5667375.0,1.0
6950075.0,1909791.0,25.0
174945.0,237215.0,1.0
174943.0,27536.0,1.0
0.0,0.0,1.0
223839.0,230189.0,1.0
236538.0,6435725.0,1.0
4186237.0,593725.0,1.0
3725862.0,881898.0,1.0
2525713.0,122237.0,1.0
1349377.0,881898.0,1.0
1349377.0,1371602.0,1.0
1349377.0,1646240.0,1.0
1349377.0,1920876.0,1.0
1349377.0,2470150.0,1.0
1349377.0,2774950.0,1.0
1349377.0,3030538.0,1.0
1349377.0,3289301.0,1.0
1349377.0,3546475.0,1.0
1349375.0,3803650.0,1.0
1349377.0,4060826.0,1.0
1349377.0,4570412.0,1.0
1349377.0,4843464.0,1.0
1349377.0,5119689.0,1.0
1349377.0,5392739.0,1.0
1349377.0,2195513.0,1.0
1349377.0,4319589.0,1.0
1349377.0,5667376.0,1.0
1349377.0,5943600.0,1.0
227014.0,4614864.0,1.0
227014.0,1370012.0,1.0
236539.0,2493963.0,1.0
5133182.0,618331.0,1.0
4697414.0,881898.0,1.0
5991226.0,681037.0,1.0
5618164.0,881898.0,1.0
6800850.0,668337.0,1.0
6415089.0,881898.0,1.0
4038601.0,1404940.0,5.0
4038601.0,1662115.0,5.0
4038601.0,1917700.0,5.0
4038601.0,2176465.0,5.0
4038601.0,2493965.0,5.0
4038601.0,2792415.0,5.0
4038601.0,3048000.0,5.0
4038601.0,3303589.0,5.0
4038601.0,3557589.0,5.0
4038601.0,3813175.0,5.0
4038601.0,4068764.0,5.0
4038601.0,4324350.0,5.0
4038601.0,4597400.0,5.0
4038601.0,4864101.0,5.0
4038601.0,5129212.0,5.0
4038601.0,5395914.0,5.0
4038601.0,5662614.0,5.0
4038601.0,5929314.0,5.0
4930776.0,1404940.0,5.0
4930776.0,1662115.0,5.0
4930776.0,1917700.0,5.0
4930776.0,2176465.0,5.0
4930776.0,2493965.0,5.0
4930776.0,2792415.0,5.0
4930776.0,3048000.0,5.0
4930776.0,3303589.0,5.0
4930776.0,3557589.0,5.0
4930776.0,3813175.0,5.0
4930776.0,4068764.0,5.0
4930776.0,4324350.0,5.0
4930776.0,4597400.0,5.0
4930776.0,4864101.0,5.0
4930776.0,5129212.0,5.0
4930776.0,5395914.0,5.0
4930776.0,5662614.0,5.0
4930776.0,5929314.0,5.0
5807076.0,1917700.0,5.0
5807076.0,2493965.0,5.0
5807076.0,3813175.0,5.0
5807076.0,4597400.0,5.0
5807076.0,4864101.0,5.0
5807076.0,5129212.0,5.0
5807076.0,5395914.0,5.0
5807076.0,5662614.0,5.0
5807076.0,5929314.0,5.0
227013.0,2428875.0,9.0
227013.0,4570412.0,9.0
7615236.0,674687.0,1.0
7235825.0,881898.0,1.0
4057455.0,1130783.0,1.0
4925783.0,1130783.0,1.0
5794242.0,1130783.0,1.0
6664121.0,1130783.0,1.0
7531295.0,1130783.0,1.0
8401211.0,1130783.0,1.0
8424863.0,674687.0,1.0
8045452.0,881898.0,1.0
8115302.0,1379537.0,1.0
7583474.0,279402.0,1.0
7583474.0,279402.0,1.0
7583474.0,475819.0,1.0
8545513.0,6435725.0,1.0
119062.0,230188.0,1.0
7858125.0,585985.0,1.0
119062.0,741362.0,1.0
2062161.0,741362.0,1.0
977900.0,741362.0,1.0
977900.0,2170113.0,9.0
977900.0,930275.0,9.0
5141912.0,741362.0,1.0
119062.0,990600.0,1.0
119062.0,2282825.0,1.0
119062.0,6443662.0,1.0
977900.0,2282825.0,25.0
7858125.0,2282825.0,25.0
2062161.0,2282825.0,25.0
5141912.0,2282825.0,25.0
2062161.0,990600.0,25.0
977900.0,990600.0,25.0
5141912.0,990600.0,25.0
269.0,1.0,1.0
5526473.0,402339.0,17.0
174945.0,237215.0,1.0
174945.0,6235267.0,17.0
174945.0,6442595.0,1.0
174943.0,27536.0,1.0
3128990.0,723900.0,1.0
3185296.0,998537.0,17.0
3128990.0,3490912.0,1.0
6083036.0,3490912.0,1.0
6083036.0,723900.0,1.0
174945.0,3490912.0,1.0
174945.0,723900.0,1.0
3128990.0,723900.0,17.0
3128990.0,3490912.0,17.0
174945.0,723900.0,17.0
6083036.0,723900.0,17.0
174945.0,3490912.0,17.0
6083036.0,3490912.0,17.0
6139341.0,998537.0,17.0
6139341.0,3768725.0,17.0
231250.0,998537.0,17.0
231250.0,3768725.0,17.0
3185296.0,3768725.0,17.0
258763.0,4594225.0,17.0
258763.0,5064125.0,17.0
6629400.0,4505325.0,9.0
8255000.0,5803900.0,1.0
7105650.0,4670425.0,1.0
7369175.0,5803900.0,1.0
6483350.0,5803900.0,1.0
1431925.0,3146425.0,1.0
2678113.0,2185988.0,1.0
2593975.0,3146425.0,1.0
301625.0,3146425.0,1.0
1216025.0,5746750.0,1.0
2451100.0,5746750.0,1.0
2320925.0,1071562.0,9.0
1397000.0,1071562.0,9.0
1717675.0,1008062.0,1.0
2641600.0,1008062.0,1.0
6191250.0,2166938.0,9.0
6629400.0,1814513.0,9.0
7464425.0,2298700.0,1.0
6578600.0,2565400.0,1.0
6483350.0,3136900.0,1.0
7369175.0,3136900.0,1.0
8315325.0,1993900.0,1.0
8255000.0,3136900.0,1.0
7105650.0,2003425.0,1.0
3238500.0,2166938.0,9.0
3676650.0,1785938.0,9.0
4375150.0,3136900.0,1.0
3530600.0,3136900.0,1.0
5260975.0,3136900.0,1.0
4202112.0,1708150.0,1.0
1771270.0,4551362.0,17.0
1771270.0,5100637.0,17.0
2420558.0,4551362.0,17.0
2420558.0,5100637.0,17.0
1121982.0,4551362.0,17.0
1121982.0,5100637.0,17.0
5683250.0,5395912.0,1.0
3182938.0,5319712.0,1.0
3182938.0,4071937.0,1.0
4473575.0,4071937.0,1.0
5635625.0,4733925.0,1.0
5635625.0,4071937.0,1.0
4633912.0,4733925.0,1.0
3182938.0,4657725.0,1.0
4392612.0,5395912.0,1.0
3184525.0,5919787.0,1.0
3409950.0,5918201.0,1.0
5322832.0,3938587.0,9.0
5111750.0,4354512.0,17.0
5272089.0,4622800.0,9.0
5076826.0,5030787.0,17.0
5445125.0,5253037.0,9.0
5249862.0,5710237.0,17.0
5121607.0,5918200.0,17.0
8710727.0,240787.0,13.0
0.0,0.0,1.0
0.0,0.0,1.0
0.0,0.0,1.0
119064.0,230188.0,1.0
119062.0,6435725.0,1.0
980117.0,969962.0,13.0
4504697.0,969962.0,13.0
980117.0,3640137.0,13.0
4504697.0,3640137.0,25.0
269.0,1.0,1.0
3128990.0,672699.0,1.0
3185296.0,947194.0,17.0
3128990.0,3440152.0,1.0
6083036.0,3440152.0,1.0
6083036.0,672699.0,1.0
174945.0,3440152.0,1.0
174945.0,672699.0,1.0
3128990.0,672699.0,17.0
3128990.0,3440153.0,17.0
174945.0,672699.0,17.0
6083036.0,672699.0,17.0
174945.0,3440152.0,17.0
6083036.0,3440152.0,17.0
6139341.0,947194.0,17.0
6139341.0,3717925.0,17.0
231250.0,947194.0,17.0
231250.0,3717925.0,17.0
3185296.0,3717925.0,17.0
5526473.0,402339.0,17.0
258763.0,4542702.0,17.0
258763.0,5013325.0,17.0
174945.0,237215.0,1.0
174945.0,6232178.0,17.0
6629400.0,4314825.0,9.0
8255000.0,5746750.0,1.0
7342188.0,4679950.0,1.0
8228013.0,4641850.0,1.0
7369175.0,5746750.0,1.0
6483350.0,5746750.0,1.0
7080250.0,4384675.0,1.0
2651125.0,3079750.0,1.0
1489075.0,3079750.0,1.0
358775.0,3079750.0,1.0
2735263.0,2433638.0,1.0
174945.0,6439506.0,1.0
2451100.0,5689600.0,1.0
1216025.0,5689600.0,1.0
2330450.0,1012825.0,9.0
1447800.0,1012825.0,9.0
2651125.0,957262.0,1.0
1768475.0,957262.0,1.0
174943.0,27536.0,1.0
6191250.0,2109788.0,9.0
6629400.0,1604962.0,9.0
8255000.0,3079750.0,1.0
8315325.0,1936750.0,1.0
7080250.0,1679575.0,1.0
6543675.0,2279650.0,1.0
7369175.0,3079750.0,1.0
6483350.0,3079750.0,1.0
7429500.0,1974850.0,1.0
3238500.0,2109788.0,9.0
3676650.0,1733550.0,9.0
4375150.0,3079750.0,1.0
3530600.0,3079750.0,1.0
5260975.0,3079750.0,1.0
4149725.0,1641475.0,1.0
1771270.0,4500276.0,17.0
1771270.0,5049382.0,17.0
2420558.0,4500276.0,17.0
2420558.0,5049382.0,17.0
1121982.0,4500276.0,17.0
1121982.0,5049382.0,17.0
3182938.0,5272087.0,1.0
3182938.0,4610100.0,1.0
4521200.0,5348287.0,1.0
5683250.0,4024312.0,1.0
4749800.0,4024312.0,1.0
5683250.0,5348287.0,1.0
4695825.0,4686300.0,1.0
5683250.0,4686300.0,1.0
3182938.0,4024312.0,1.0
7675563.0,296863.0,1.0
6402387.0,296863.0,1.0
6642100.0,295275.0,1.0
7915275.0,295275.0,1.0
5649405.0,3888223.0,9.0
5438323.0,4303712.0,17.0
5195887.0,4571255.0,9.0
5000626.0,4979987.0,17.0
5445125.0,5202947.0,9.0
5249862.0,5659437.0,17.0
5121607.0,5867541.0,17.0
8612413.0,159496.0,13.0
0.0,0.0,1.0
0.0,0.0,1.0
5278437.0,1225550.0,1.0
7996238.0,1225550.0,1.0
5295900.0,5305425.0,9.0
5295900.0,4714875.0,9.0
5353050.0,4124325.0,9.0
5362575.0,3533775.0,9.0
5362575.0,2943225.0,9.0
5400675.0,2352675.0,9.0
5486400.0,1762125.0,9.0
5292725.0,5476875.0,1.0
5292725.0,4886325.0,1.0
5353050.0,3705225.0,1.0
5359400.0,3114675.0,1.0
5387975.0,3846512.0,1.0
5387975.0,3255962.0,1.0
5426075.0,2665413.0,1.0
5511800.0,2074863.0,1.0
5511800.0,1484312.0,1.0
5321300.0,5618162.0,1.0
5321300.0,5027612.0,1.0
5378450.0,4437062.0,1.0
7988300.0,5305425.0,9.0
7997825.0,4714875.0,9.0
8083550.0,4124325.0,9.0
8093075.0,3533775.0,9.0
8102600.0,2943225.0,9.0
8169275.0,2352675.0,9.0
8321675.0,1762125.0,9.0
8093075.0,3114675.0,1.0
7985125.0,5476875.0,1.0
7988300.0,4886325.0,1.0
8083550.0,3705225.0,1.0
8013700.0,5610225.0,1.0
8023225.0,5019675.0,1.0
8108950.0,4429125.0,1.0
8118475.0,3838575.0,1.0
8128000.0,3248025.0,1.0
8194675.0,2657475.0,1.0
8347075.0,2066925.0,1.0
8347075.0,1476375.0,1.0
8545513.0,6435725.0,17.0
117475.0,1876425.0,9.0
117475.0,2473325.0,9.0
117475.0,3070225.0,9.0
117475.0,3667125.0,9.0
117475.0,4264025.0,9.0
117475.0,4860925.0,9.0
117475.0,5457825.0,9.0
6337300.0,5305425.0,9.0
6337300.0,4714875.0,9.0
6413500.0,4124325.0,9.0
6470650.0,3533775.0,9.0
6489700.0,2943225.0,9.0
6565900.0,2352675.0,9.0
6718300.0,1762125.0,9.0
6334125.0,4886325.0,1.0
6438900.0,4437062.0,1.0
6496050.0,3846512.0,1.0
6591300.0,2665413.0,1.0
6743700.0,2074863.0,1.0
6743700.0,1484312.0,1.0
7167563.0,5305425.0,9.0
7167563.0,4714875.0,9.0
7262813.0,4124325.0,9.0
7281863.0,3533775.0,9.0
7300913.0,2943225.0,9.0
7377113.0,2352675.0,9.0
7529513.0,1762125.0,9.0
7158038.0,5476875.0,1.0
7164388.0,4886325.0,1.0
7307263.0,3838575.0,1.0
7326313.0,3248025.0,1.0
7402513.0,2657475.0,1.0
7554913.0,2066925.0,1.0
7554913.0,1476375.0,1.0
7192963.0,5610225.0,1.0
7192963.0,5019675.0,1.0
7288213.0,4429125.0,1.0
2611438.0,2943225.0,9.0
2649538.0,2352675.0,9.0
2754313.0,1762125.0,9.0
2516188.0,5305425.0,9.0
2525713.0,4714875.0,9.0
2592388.0,4124325.0,9.0
2601913.0,3533775.0,9.0
2516188.0,4886325.0,1.0
2592388.0,3705225.0,1.0
2601913.0,3114675.0,1.0
2513013.0,5476875.0,1.0
2541588.0,5618162.0,1.0
2551113.0,5027612.0,1.0
2617788.0,4437062.0,1.0
2627313.0,3846512.0,1.0
2636838.0,3255962.0,1.0
2674938.0,2665413.0,1.0
2779713.0,2074863.0,1.0
2779713.0,1484312.0,1.0
3459162.0,4124325.0,9.0
3506787.0,3533775.0,9.0
3516312.0,2943225.0,9.0
3563937.0,2352675.0,9.0
3668712.0,1762125.0,9.0
3402012.0,5305425.0,9.0
3402012.0,4714875.0,9.0
3392487.0,5476875.0,1.0
3398837.0,4886325.0,1.0
3506787.0,3114675.0,1.0
3427412.0,5618162.0,1.0
3427412.0,5027612.0,1.0
3484562.0,4437062.0,1.0
3532187.0,3846512.0,1.0
3541712.0,3255962.0,1.0
3589337.0,2665413.0,1.0
3694112.0,2074863.0,1.0
3694112.0,1484312.0,1.0
4344987.0,5305425.0,9.0
4344987.0,4714875.0,9.0
4411662.0,4124325.0,9.0
4430712.0,3533775.0,9.0
4440237.0,2943225.0,9.0
4487862.0,2352675.0,9.0
4583112.0,1762125.0,9.0
4341812.0,5476875.0,1.0
4341812.0,4886325.0,1.0
4430712.0,3114675.0,1.0
4456112.0,3846512.0,1.0
4465637.0,3255962.0,1.0
4513262.0,2665413.0,1.0
4608512.0,2074863.0,1.0
4608512.0,1484312.0,1.0
4370387.0,5618162.0,1.0
4370387.0,5027612.0,1.0
4437062.0,4437062.0,1.0
1663700.0,5305425.0,9.0
1663700.0,4714875.0,9.0
1720850.0,4124325.0,9.0
1778000.0,3533775.0,9.0
1806575.0,2943225.0,9.0
1863725.0,2352675.0,9.0
1978025.0,1762125.0,9.0
1660525.0,5476875.0,1.0
1660525.0,4886325.0,1.0
1746250.0,4437062.0,1.0
1803400.0,3846512.0,1.0
1889125.0,2665413.0,1.0
2003425.0,2074863.0,1.0
2003425.0,1484312.0,1.0
119062.0,23812.0,1.0
1598612.0,623887.0,1.0
1598612.0,612775.0,1.0
6248400.0,612775.0,1.0
3276600.0,612775.0,1.0
3276600.0,623887.0,1.0
6248400.0,623887.0,1.0
1670050.0,1201737.0,1.0
1670050.0,1046162.0,1.0
3398837.0,1201737.0,1.0
3398837.0,1046162.0,1.0
6315075.0,1201737.0,1.0
6315075.0,1046162.0,1.0
4351337.0,1201737.0,1.0
4351337.0,1046162.0,1.0
7169150.0,1201737.0,1.0
7169150.0,1046162.0,1.0
2530475.0,1201737.0,1.0
2530475.0,1046162.0,1.0
119062.0,6420386.0,1.0
5297487.0,1201738.0,1.0
5297487.0,906262.0,1.0
7985125.0,1201737.0,1.0
7985125.0,906462.0,1.0
800100.0,1201737.0,1.0
800100.0,1046162.0,1.0
908050.0,2352675.0,9.0
1212850.0,1762125.0,9.0
803275.0,5305425.0,9.0
812800.0,4714875.0,9.0
889000.0,4124325.0,9.0
898525.0,3533775.0,9.0
908050.0,2943225.0,9.0
904875.0,2524125.0,1.0
898525.0,3114675.0,1.0
803275.0,4886325.0,1.0
793750.0,5476875.0,1.0
889000.0,3705225.0,1.0
177800.0,5618162.0,1.0
177800.0,5027612.0,1.0
177800.0,4437062.0,1.0
914400.0,4437062.0,1.0
177800.0,3846512.0,1.0
923925.0,3778250.0,1.0
177800.0,3255962.0,1.0
177800.0,2665413.0,1.0
177800.0,2074863.0,1.0
1238250.0,2074863.0,1.0
931862.0,2074863.0,1.0
177800.0,1484312.0,1.0
1238250.0,1484312.0,1.0
1452562.0,1990725.0,1.0
119062.0,531812.0,17.0
8177213.0,2579688.0,1.0
7377113.0,2581275.0,1.0
5429250.0,2581275.0,1.0
4514850.0,2581275.0,1.0
8545513.0,6435725.0,1.0
119062.0,230188.0,1.0
4489450.0,554037.0,1.0
4491037.0,557212.0,1.0
4564062.0,622300.0,1.0
100011.0,554037.0,1.0
100011.0,557212.0,1.0
174625.0,622300.0,1.0
4489450.0,3368675.0,1.0
4491037.0,3371850.0,1.0
4564062.0,3436937.0,1.0
100011.0,3368675.0,1.0
100011.0,3371850.0,1.0
174625.0,3436937.0,1.0
174625.0,874712.0,25.0
4564062.0,874712.0,25.0
4564062.0,3651250.0,25.0
2819400.0,3650476.0,1.0
2819400.0,3962400.0,9.0
2819400.0,4019550.0,1.0
7643813.0,376238.0,1.0
7643813.0,190501.0,1.0
7456488.0,163512.0,1.0
7530307.0,163512.0,5.0
7459663.0,347663.0,1.0
7459663.0,347663.0,1.0
4022725.0,584200.0,1.0
4127500.0,584200.0,5.0
4022725.0,3398837.0,1.0
4022725.0,3398837.0,5.0
1117600.0,3651250.0,1.0
1117600.0,3962400.0,9.0
1117600.0,4019550.0,1.0
2514600.0,3771900.0,1.0
2589213.0,3771900.0,5.0
174625.0,3962400.0,9.0
174625.0,4019550.0,1.0
174625.0,3647301.0,1.0
812800.0,3771900.0,1.0
812800.0,3771900.0,1.0
8470900.0,584200.0,1.0
8575675.0,584200.0,5.0
8470900.0,3398837.0,1.0
8470900.0,3398837.0,5.0
8261350.0,163512.0,13.0
119062.0,6450012.0,1.0
174945.0,237215.0,1.0
4607762.0,1007160.0,1.0
4609284.0,1007158.0,1.0
4665591.0,1089009.0,1.0
400050.0,1007160.0,1.0
400050.0,1007158.0,1.0
457878.0,1089009.0,1.0
457878.0,1516431.0,25.0
4665591.0,1516431.0,25.0
174943.0,27536.0,1.0
8710727.0,240787.0,13.0
196520.0,1028581.0,17.0
1331500.0,676320.0,1.0
1429254.0,991704.0,9.0
1429254.0,782364.0,17.0
174945.0,237215.0,1.0
1429254.0,1006808.0,25.0
8611916.0,170345.0,13.0
0.0,0.0,1.0
233363.0,1088102.0,1.0
119062.0,230188.0,1.0
350836.0,1229797.0,1.0
2174875.0,1229797.0,1.0
7967661.0,846711.0,1.0
8229600.0,840361.0,1.0
7329486.0,846711.0,1.0
7591425.0,840361.0,1.0
3035300.0,3689350.0,1.0
300038.0,3689350.0,1.0
3673475.0,5199062.0,1.0
300038.0,2179638.0,1.0
4721225.0,2179638.0,1.0
300038.0,5199062.0,1.0
5108575.0,1747391.0,25.0
5108575.0,1229797.0,1.0
5108575.0,5303430.0,25.0
5108575.0,4879975.0,25.0
5108575.0,3476625.0,25.0
119062.0,6435725.0,1.0
350836.0,1452562.0,9.0
2174875.0,1452562.0,9.0
5108575.0,1452562.0,9.0
7499601.0,20637.0,1.0
7499601.0,20637.0,1.0
7499601.0,233003.0,1.0
300038.0,3366060.0,9.0
300038.0,4501465.0,9.0
2046288.0,1427980.0,24.0
0.0,0.0,1.0
119062.0,230188.0,1.0
272054.0,2366963.0,9.0
272054.0,3001963.0,9.0
272054.0,1814513.0,17.0
4138448.0,2449511.0,25.0
272054.0,2449513.0,17.0
272054.0,3082925.0,17.0
4138448.0,3082924.0,25.0
2670336.0,1920875.0,17.0
2670336.0,2554288.0,17.0
2670336.0,3189288.0,17.0
119062.0,6435725.0,1.0
4138448.0,1814511.0,25.0
272054.0,1652588.0,1.0
272054.0,1479550.0,1.0
44349.0,994386.0,1.0
1928206.0,1652589.0,1.0
1928206.0,1325562.0,1.0
4138448.0,1652586.0,1.0
4138448.0,1479549.0,1.0
7780338.0,1652580.0,1.0
7780338.0,1325559.0,1.0
78516.0,2568575.0,1.0
78516.0,3201988.0,1.0
78516.0,1933575.0,1.0
2371725.0,933450.0,1.0
2371725.0,933450.0,1.0
2435225.0,1117827.0,17.0
2498725.0,1601787.0,25.0
5745162.0,933450.0,1.0
5745162.0,933450.0,1.0
5872162.0,1117827.0,17.0
5872162.0,1601787.0,25.0
122237.0,210849.0,1.0
